YEAR,STATE DESCRIPTION,STATE _CODE_x,NAICS_CODE_x,INDUSTRY,ENTERPRISE_EMPLOYMENT_SIZE_x,NUMBER_OF_FILMS_SMALL,NUMBER_OF_ESTABLISHMENTS_SMALL,EMPLOYMENT_SMALL,ANNUAL_PAYROLL _SMALL,SALARY_EMP_SMALL,STATE _CODE_y,NAICS_CODE_y,ENTERPRISE_EMPLOYMENT_SIZE_y,NUMBER_OF_FILMS_LARGE,NUMBER_OF_ESTABLISHMENTS_LARGE,EMPLOYMENT_LARGE,ANNUAL_PAYROLL _LARGE,SALARY_EMP_LARGE
2012,Nevada,NV,72,Accommodation and food services,08:  <500,3811,4368,68343,1315039000.0,19241.75117,NV,72,09:  500+,197.0,1495.0,229928.0,7351184000.0,31971.678089999998
2012,Nevada,NV,81,Other services (except public administration),08:  <500,3670,3880,25580,703837000.0,27515.129010000004,NV,81,09:  500+,81.0,334.0,6670.0,198805000.0,29805.84708
2012,Nevada,NV,--,Total,08:  <500,45324,48256,414445,15907766000.0,38383.29815,NV,--,09:  500+,2084.0,11161.0,600125.0,24218903000.0,40356.430739999996
2012,Nevada,NV,31-33,Manufacturing,08:  <500,1530,1547,22525,988149000.0,43868.99001,NV,31-33,09:  500+,121.0,165.0,17250.0,1267721000.0,73491.07246
2012,Nevada,NV,44-45,Retail trade,08:  <500,4382,4937,38043,1153576000.0,30322.95035,NV,44-45,09:  500+,410.0,3208.0,93608.0,2419555000.0,25847.73737
2012,Nevada,NV,48-49,Transportation and warehousing,08:  <500,1033,1061,12710,470908000.0,37050.1967,NV,48-49,09:  500+,165.0,340.0,30891.0,1164199000.0,37687.31993
2012,New Hampshire,NH,11,"Agriculture, forestry, fishing and hunting",08:  <500,136,137,535,26655000.0,49822.42991,,,,,,,,
2012,New Hampshire,NH,21,"Mining, quarrying, and oil and gas extraction",08:  <500,36,38,210,14454000.0,68828.57143,,,,,,,,
2012,New Hampshire,NH,22,Utilities,08:  <500,31,59,663,49656000.0,74895.9276,NH,22,09:  500+,11.0,60.0,2652.0,246869000.0,93087.85822000001
2012,New Hampshire,NH,23,Construction,08:  <500,3790,3805,21433,1145597000.0,53450.14697,NH,23,09:  500+,17.0,23.0,971.0,59912000.0,61701.33882999999
2012,New Hampshire,NH,42,Wholesale trade,08:  <500,1478,1540,14621,897840000.0,61407.56446,NH,42,09:  500+,195.0,335.0,9095.0,716951000.0,78829.13689
2012,New Hampshire,NH,51,Information,08:  <500,396,428,5973,364215000.0,60976.896029999996,NH,51,09:  500+,71.0,357.0,7207.0,611064000.0,84787.56764
2012,New Hampshire,NH,52,Finance and insurance,08:  <500,890,1190,9808,637779000.0,65026.40701,NH,52,09:  500+,125.0,712.0,14199.0,1134704000.0,79914.36017
2012,New Hampshire,NH,53,Real estate and rental and leasing,08:  <500,1111,1188,6029,265357000.0,44013.43506,NH,53,09:  500+,43.0,141.0,956.0,42929000.0,44904.81172
2012,New Hampshire,NH,54,"Professional, scientific, and technical services",08:  <500,3516,3590,20994,1417109000.0,67500.66686,NH,54,09:  500+,129.0,252.0,8815.0,329899000.0,37424.73057
2012,New Hampshire,NH,55,Management of companies and enterprises,08:  <500,76,78,1289,88981000.0,69031.03181,NH,55,09:  500+,79.0,129.0,6319.0,518505000.0,82054.91375
2012,New Hampshire,NH,56,Administrative and support and waste management and remediation services,08:  <500,1931,1960,15437,619348000.0,40121.00797,NH,56,09:  500+,108.0,243.0,29976.0,1263660000.0,42155.72458
2012,New Hampshire,NH,61,Educational services,08:  <500,515,541,9832,302539000.0,30770.850280000002,NH,61,09:  500+,26.0,43.0,12848.0,562397000.0,43773.11644
2012,New Hampshire,NH,62,Health care and social assistance,08:  <500,2580,2913,41656,1663381000.0,39931.36643,NH,62,09:  500+,83.0,669.0,45389.0,2441193000.0,53783.80224
2012,New Hampshire,NH,71,"Arts, entertainment, and recreation",08:  <500,670,690,8161,205241000.0,25149.00135,NH,71,09:  500+,19.0,44.0,4536.0,46589000.0,10270.94356
2012,New Hampshire,NH,72,Accommodation and food services,08:  <500,2887,3146,37716,657684000.0,17437.798280000003,NH,72,09:  500+,68.0,440.0,15590.0,279150000.0,17905.70879
2012,New Hampshire,NH,81,Other services (except public administration),08:  <500,3333,3435,18525,519058000.0,28019.32524,NH,81,09:  500+,53.0,168.0,2373.0,66294000.0,27936.78887
2012,New Hampshire,NH,--,Total,08:  <500,29283,31286,284035,11796093000.0,41530.42055,NH,--,09:  500+,1239.0,5927.0,264950.0,12259228000.0,46269.967919999996
2012,New Hampshire,NH,31-33,Manufacturing,08:  <500,1645,1672,30201,1517788000.0,50256.21668,NH,31-33,09:  500+,121.0,182.0,35501.0,2449705000.0,69003.83088
2012,New Hampshire,NH,44-45,Retail trade,08:  <500,3743,4172,33937,1150777000.0,33909.21413,NH,44-45,09:  500+,272.0,1988.0,62614.0,1284639000.0,20516.80135
2012,New Hampshire,NH,48-49,Transportation and warehousing,08:  <500,670,682,6992,252198000.0,36069.508010000005,NH,48-49,09:  500+,61.0,135.0,5859.0,202138000.0,34500.42669
2012,New Jersey,NJ,11,"Agriculture, forestry, fishing and hunting",08:  <500,224,224,1190,35541000.0,29866.38655,,,,,,,,
2012,New Jersey,NJ,21,"Mining, quarrying, and oil and gas extraction",08:  <500,55,58,688,51634000.0,75049.4186,NJ,21,09:  500+,10.0,19.0,499.0,35938000.0,72020.04007999999
2012,New Jersey,NJ,22,Utilities,08:  <500,78,88,1006,96315000.0,95740.55666,NJ,22,09:  500+,23.0,324.0,17723.0,1966146000.0,110937.5388
2012,New Jersey,NJ,23,Construction,08:  <500,19918,19946,116717,6976928000.0,59776.45073,NJ,23,09:  500+,87.0,169.0,14162.0,1147425000.0,81021.39528
2012,New Jersey,NJ,42,Wholesale trade,08:  <500,12831,13210,146171,9525467000.0,65166.599389999996,NJ,42,09:  500+,594.0,1503.0,108294.0,11787500000.0,108847.2122
2012,New Jersey,NJ,51,Information,08:  <500,1855,1913,21796,1705572000.0,78251.6058,NJ,51,09:  500+,177.0,1690.0,69074.0,6743757000.0,97630.90308999999
2012,New Jersey,NJ,52,Finance and insurance,08:  <500,5873,6956,49762,3990201000.0,80185.70395,NJ,52,09:  500+,306.0,5198.0,144740.0,16314768000.0,112717.756
2012,New Jersey,NJ,53,Real estate and rental and leasing,08:  <500,6931,7256,37501,1793917000.0,47836.51103,NJ,53,09:  500+,144.0,1437.0,17229.0,1198099000.0,69539.67147999999
2012,New Jersey,NJ,54,"Professional, scientific, and technical services",08:  <500,27458,27832,183136,13033459000.0,71168.19741000001,NJ,54,09:  500+,478.0,1630.0,128842.0,12263561000.0,95182.945
2012,New Jersey,NJ,55,Management of companies and enterprises,08:  <500,443,458,9773,861600000.0,88161.26062,NJ,55,09:  500+,484.0,936.0,122176.0,15072329000.0,123365.7101
2012,New Jersey,NJ,56,Administrative and support and waste management and remediation services,08:  <500,11883,12027,118877,4688092000.0,39436.49318,NJ,56,09:  500+,360.0,1603.0,163109.0,5795073000.0,35528.83654
2012,New Jersey,NJ,61,Educational services,08:  <500,3231,3324,55321,1781017000.0,32194.23004,NJ,61,09:  500+,71.0,226.0,43667.0,1670875000.0,38264.02089
2012,New Jersey,NJ,62,Health care and social assistance,08:  <500,21778,24104,275937,11871415000.0,43022.19347,NJ,62,09:  500+,263.0,2820.0,270129.0,13176027000.0,48776.79553
2012,New Jersey,NJ,71,"Arts, entertainment, and recreation",08:  <500,3180,3239,44470,1432221000.0,32206.453789999996,NJ,71,09:  500+,46.0,212.0,11090.0,186223000.0,16791.97475
2012,New Jersey,NJ,72,Accommodation and food services,08:  <500,17217,17701,174426,3008355000.0,17247.17072,NJ,72,09:  500+,174.0,2388.0,117268.0,2590027000.0,22086.39185
2012,New Jersey,NJ,81,Other services (except public administration),08:  <500,22082,22431,134373,3668399000.0,27300.11982,NJ,81,09:  500+,139.0,648.0,15267.0,620003000.0,40610.66352
2012,New Jersey,NJ,99,Industries not classified,08:  <500,151,151,175,3679000.0,21022.85714,,,,,,,,
2012,New Jersey,NJ,--,Total,08:  <500,189498,197500,1735727,79669839000.0,45899.98254,NJ,--,09:  500+,3206.0,30789.0,1704743.0,110241000000.0,64667.04248
2012,New Jersey,NJ,31-33,Manufacturing,08:  <500,7098,7223,143739,7407985000.0,51537.75245,NJ,31-33,09:  500+,352.0,549.0,87404.0,7171945000.0,82055.11189
2012,New Jersey,NJ,44-45,Retail trade,08:  <500,22049,23236,153777,5090424000.0,33102.635630000004,NJ,44-45,09:  500+,470.0,8538.0,282765.0,7900954000.0,27941.7679
2012,New Jersey,NJ,48-49,Transportation and warehousing,08:  <500,5947,6123,66892,2647618000.0,39580.48795,NJ,48-49,09:  500+,299.0,897.0,89815.0,4588452000.0,51087.813839999995
2012,New Mexico,NM,11,"Agriculture, forestry, fishing and hunting",08:  <500,95,98,337,14476000.0,42955.489610000004,,,,,,,,
2012,New Mexico,NM,21,"Mining, quarrying, and oil and gas extraction",08:  <500,559,572,9244,611181000.0,66116.50801,NM,21,09:  500+,66.0,154.0,9625.0,805394000.0,83677.2987
2012,New Mexico,NM,22,Utilities,08:  <500,134,149,1234,58926000.0,47752.02593,,,,,,,,
2012,New Mexico,NM,23,Construction,08:  <500,4280,4304,34695,1402598000.0,40426.516789999994,NM,23,09:  500+,37.0,48.0,1961.0,110573000.0,56386.027539999995
2012,New Mexico,NM,42,Wholesale trade,08:  <500,1374,1459,11710,503685000.0,43013.23655,NM,42,09:  500+,244.0,495.0,10019.0,539164000.0,53814.15311
2012,New Mexico,NM,51,Information,08:  <500,390,443,4251,154560000.0,36358.503880000004,NM,51,09:  500+,68.0,316.0,7728.0,363778000.0,47072.72257
2012,New Mexico,NM,52,Finance and insurance,08:  <500,1348,1758,11898,638828000.0,53692.04908,NM,52,09:  500+,134.0,952.0,10853.0,592804000.0,54621.21072999999
2012,New Mexico,NM,53,Real estate and rental and leasing,08:  <500,1764,1979,6924,245726000.0,35489.023689999995,NM,53,09:  500+,70.0,344.0,2651.0,125046000.0,47169.37005
2012,New Mexico,NM,54,"Professional, scientific, and technical services",08:  <500,4177,4257,23571,1320360000.0,56016.29121,NM,54,09:  500+,157.0,429.0,19438.0,1446661000.0,74424.37494
2012,New Mexico,NM,55,Management of companies and enterprises,08:  <500,104,107,1518,88449000.0,58266.79842000001,NM,55,09:  500+,73.0,135.0,4857.0,292763000.0,60276.508129999995
2012,New Mexico,NM,56,Administrative and support and waste management and remediation services,08:  <500,1522,1559,14500,402237000.0,27740.482760000003,NM,56,09:  500+,149.0,298.0,20745.0,595247000.0,28693.51651
2012,New Mexico,NM,61,Educational services,08:  <500,568,574,8128,239622000.0,29481.05315,NM,61,09:  500+,20.0,36.0,1261.0,28719000.0,22774.781919999998
2012,New Mexico,NM,62,Health care and social assistance,08:  <500,3871,4317,56954,2007755000.0,35252.22109,NM,62,09:  500+,125.0,660.0,57923.0,2585865000.0,44643.14694
2012,New Mexico,NM,71,"Arts, entertainment, and recreation",08:  <500,605,628,7692,175485000.0,22813.96256,NM,71,09:  500+,16.0,27.0,5196.0,111703000.0,21497.882990000002
2012,New Mexico,NM,72,Accommodation and food services,08:  <500,2925,3370,52759,794551000.0,15060.008719999998,NM,72,09:  500+,119.0,794.0,28904.0,461117000.0,15953.39745
2012,New Mexico,NM,81,Other services (except public administration),08:  <500,3794,3955,24977,610389000.0,24438.042999999998,NM,81,09:  500+,67.0,172.0,1913.0,70057000.0,36621.53685
2012,New Mexico,NM,--,Total,08:  <500,33489,36337,328862,11215963000.0,34105.37855,NM,--,09:  500+,1529.0,7545.0,265991.0,10890877000.0,40944.53196
2012,New Mexico,NM,31-33,Manufacturing,08:  <500,1286,1300,15214,650356000.0,42747.20652,NM,31-33,09:  500+,78.0,101.0,12637.0,753729000.0,59644.615020000005
2012,New Mexico,NM,44-45,Retail trade,08:  <500,3843,4399,34318,961301000.0,28011.56827,NM,44-45,09:  500+,289.0,2196.0,58616.0,1306321000.0,22286.0823
2012,New Mexico,NM,48-49,Transportation and warehousing,08:  <500,1060,1084,8914,334897000.0,37569.77788,NM,48-49,09:  500+,103.0,302.0,7933.0,366037000.0,46141.05635
2012,New York,New York,11,"Agriculture, forestry, fishing and hunting",08:  <500,597,598,3023,95028000.0,31434.99835,New York,11,09:  500+,4.0,4.0,232.0,8279000.0,35685.34483
2012,New York,New York,21,"Mining, quarrying, and oil and gas extraction",08:  <500,243,267,3081,196567000.0,63799.74034,,,,,,,,
2012,New York,New York,22,Utilities,08:  <500,156,223,2335,210293000.0,90061.24197,New York,22,09:  500+,32.0,399.0,39709.0,3743956000.0,94284.82208
2012,New York,New York,23,Construction,08:  <500,44650,44756,273027,16103116000.0,58979.939710000006,New York,23,09:  500+,95.0,268.0,29406.0,2473313000.0,84109.12739
2012,New York,New York,42,Wholesale trade,08:  <500,29408,30501,260966,15991082000.0,61276.49579,New York,42,09:  500+,622.0,2263.0,99293.0,8191129000.0,82494.5263
2012,New York,New York,51,Information,08:  <500,7152,7378,74914,5465517000.0,72957.21761,New York,51,09:  500+,328.0,3715.0,193365.0,19904445000.0,102937.1655
2012,New York,New York,52,Finance and insurance,08:  <500,15385,17511,147850,26352966000.0,178241.23100000003,New York,52,09:  500+,435.0,10858.0,381131.0,73810839000.0,193662.6488
2012,New York,New York,53,Real estate and rental and leasing,08:  <500,28576,29917,134292,6662053000.0,49608.710869999995,New York,53,09:  500+,198.0,1950.0,28474.0,2270109000.0,79725.67957000001
2012,New York,New York,54,"Professional, scientific, and technical services",08:  <500,55547,56462,339501,25091008000.0,73905.54962,New York,54,09:  500+,684.0,3028.0,242756.0,24809814000.0,102200.6212
2012,New York,New York,55,Management of companies and enterprises,08:  <500,1094,1137,24670,2243602000.0,90944.54802999999,New York,55,09:  500+,727.0,1772.0,157808.0,21573595000.0,136707.8665
2012,New York,New York,56,Administrative and support and waste management and remediation services,08:  <500,23122,23445,235242,9531038000.0,40515.88577,New York,56,09:  500+,505.0,2267.0,293243.0,15425371000.0,52602.69128
2012,New York,New York,61,Educational services,08:  <500,6899,7194,138001,4992450000.0,36176.91176,New York,61,09:  500+,193.0,616.0,259241.0,10804903000.0,41678.989819999995
2012,New York,New York,62,Health care and social assistance,08:  <500,44269,49851,595723,24293326000.0,40779.56701,New York,62,09:  500+,593.0,6892.0,836017.0,41460248000.0,49592.58962
2012,New York,New York,71,"Arts, entertainment, and recreation",08:  <500,10776,10925,100671,4466254000.0,44364.851839999996,New York,71,09:  500+,109.0,732.0,57539.0,2706720000.0,47041.48491
2012,New York,New York,72,Accommodation and food services,08:  <500,43435,45125,484189,9765456000.0,20168.68619,New York,72,09:  500+,270.0,4554.0,190821.0,4738159000.0,24830.38554
2012,New York,New York,81,Other services (except public administration),08:  <500,52357,53444,313006,10100945000.0,32270.77117,New York,81,09:  500+,205.0,1894.0,49582.0,2000069000.0,40338.61079
2012,New York,New York,--,Total,08:  <500,445853,466927,3858732,188267000000.0,48789.932810000006,New York,--,09:  500+,4336.0,60074.0,3697789.0,263580000000.0,71280.31452999999
2012,New York,New York,31-33,Manufacturing,08:  <500,15400,15672,262098,11583700000.0,44196.06407,New York,31-33,09:  500+,466.0,856.0,168747.0,10841118000.0,64244.80435
2012,New York,New York,44-45,Retail trade,08:  <500,57737,61020,363025,11184099000.0,30808.068310000002,New York,44-45,09:  500+,568.0,16591.0,541872.0,12947440000.0,23893.908519999997
2012,New York,New York,48-49,Transportation and warehousing,08:  <500,10653,11005,102638,3921205000.0,38204.222610000004,New York,48-49,09:  500+,324.0,1365.0,127125.0,5773935000.0,45419.35103
2012,North Carolina,NC,11,"Agriculture, forestry, fishing and hunting",08:  <500,775,778,4472,153109000.0,34237.254030000004,NC,11,09:  500+,11.0,12.0,357.0,14364000.0,40235.29412
2012,North Carolina,NC,21,"Mining, quarrying, and oil and gas extraction",08:  <500,111,124,1287,57938000.0,45017.87102,NC,21,09:  500+,12.0,90.0,1436.0,82814000.0,57669.91643
2012,North Carolina,NC,22,Utilities,08:  <500,137,181,3575,231326000.0,64706.57343,,,,,,,,
2012,North Carolina,NC,23,Construction,08:  <500,20558,20672,136762,5250466000.0,38391.263660000004,NC,23,09:  500+,133.0,338.0,25667.0,1455803000.0,56718.86079
2012,North Carolina,NC,42,Wholesale trade,08:  <500,8896,9720,91049,4705738000.0,51683.57698,NC,42,09:  500+,605.0,2158.0,79234.0,5915645000.0,74660.43617999999
2012,North Carolina,NC,51,Information,08:  <500,1587,1760,17526,1023531000.0,58400.718929999995,NC,51,09:  500+,184.0,1751.0,57558.0,3885990000.0,67514.33337000001
2012,North Carolina,NC,52,Finance and insurance,08:  <500,6025,7315,39110,2322253000.0,59377.47379,NC,52,09:  500+,300.0,5863.0,126137.0,10537035000.0,83536.43261
2012,North Carolina,NC,53,Real estate and rental and leasing,08:  <500,7277,8272,32744,1245917000.0,38050.23821,NC,53,09:  500+,152.0,1760.0,14774.0,751176000.0,50844.45648
2012,North Carolina,NC,54,"Professional, scientific, and technical services",08:  <500,20623,21169,114700,6495737000.0,56632.406279999996,NC,54,09:  500+,462.0,1757.0,82364.0,6715820000.0,81538.29342999999
2012,North Carolina,NC,55,Management of companies and enterprises,08:  <500,573,602,11674,694783000.0,59515.41888,NC,55,09:  500+,429.0,1146.0,68235.0,6954910000.0,101925.8445
2012,North Carolina,NC,56,Administrative and support and waste management and remediation services,08:  <500,9813,10087,100728,3144583000.0,31218.558889999997,NC,56,09:  500+,381.0,1671.0,165499.0,4898723000.0,29599.71359
2012,North Carolina,NC,61,Educational services,08:  <500,2340,2394,38437,1079023000.0,28072.508260000002,NC,61,09:  500+,60.0,163.0,52844.0,2311068000.0,43733.78245
2012,North Carolina,NC,62,Health care and social assistance,08:  <500,16912,19322,250437,9167424000.0,36605.70922,NC,62,09:  500+,264.0,3681.0,292281.0,13556234000.0,46380.8253
2012,North Carolina,NC,71,"Arts, entertainment, and recreation",08:  <500,3243,3337,39102,938225000.0,23994.29697,NC,71,09:  500+,54.0,176.0,17760.0,611332000.0,34421.84685
2012,North Carolina,NC,72,Accommodation and food services,08:  <500,13749,15232,206636,2961113000.0,14330.092530000002,NC,72,09:  500+,260.0,4264.0,151348.0,2243549000.0,14823.77699
2012,North Carolina,NC,81,Other services (except public administration),08:  <500,20779,21635,131319,3070004000.0,23378.2164,NC,81,09:  500+,142.0,891.0,14624.0,472788000.0,32329.595189999996
2012,North Carolina,NC,--,Total,08:  <500,163606,177456,1555997,53930918000.0,34660.03983,NC,--,09:  500+,3471.0,39948.0,1796154.0,83997800000.0,46765.36644
2012,North Carolina,NC,31-33,Manufacturing,08:  <500,7376,7617,151867,5907043000.0,38896.159139999996,NC,31-33,09:  500+,632.0,1344.0,256849.0,12539931000.0,48822.19125
2012,North Carolina,NC,44-45,Retail trade,08:  <500,19564,22697,150056,4270250000.0,28457.70912,NC,44-45,09:  500+,486.0,11573.0,301813.0,6417883000.0,21264.43526
2012,North Carolina,NC,48-49,Transportation and warehousing,08:  <500,4250,4393,34342,1209671000.0,35224.24437,NC,48-49,09:  500+,294.0,1002.0,71244.0,3018602000.0,42369.91185
2012,North Dakota,ND,11,"Agriculture, forestry, fishing and hunting",08:  <500,123,123,388,16535000.0,42615.979380000004,,,,,,,,
2012,North Dakota,ND,21,"Mining, quarrying, and oil and gas extraction",08:  <500,347,351,5888,528029000.0,89678.83832000001,ND,21,09:  500+,64.0,127.0,14096.0,1450876000.0,102928.2066
2012,North Dakota,ND,22,Utilities,08:  <500,32,50,1220,96120000.0,78786.88525,,,,,,,,
2012,North Dakota,ND,23,Construction,08:  <500,2866,2890,19817,1119884000.0,56511.2782,ND,23,09:  500+,21.0,32.0,1819.0,142427000.0,78299.61517
2012,North Dakota,ND,42,Wholesale trade,08:  <500,954,1178,13015,740025000.0,56859.39301,ND,42,09:  500+,149.0,446.0,8614.0,508604000.0,59043.88205
2012,North Dakota,ND,51,Information,08:  <500,196,225,3387,155371000.0,45872.74875,ND,51,09:  500+,36.0,129.0,3691.0,240567000.0,65176.6459
2012,North Dakota,ND,52,Finance and insurance,08:  <500,1015,1397,8238,410104000.0,49781.98592,ND,52,09:  500+,72.0,365.0,8677.0,499987000.0,57622.10441
2012,North Dakota,ND,53,Real estate and rental and leasing,08:  <500,792,843,3999,163229000.0,40817.45436,ND,53,09:  500+,32.0,68.0,1062.0,82198000.0,77399.2467
2012,North Dakota,ND,54,"Professional, scientific, and technical services",08:  <500,1537,1610,9246,558263000.0,60378.866539999995,ND,54,09:  500+,61.0,106.0,3775.0,275174000.0,72893.77483
2012,North Dakota,ND,55,Management of companies and enterprises,08:  <500,51,52,482,32587000.0,67607.88382,ND,55,09:  500+,43.0,53.0,4399.0,295346000.0,67139.34985
2012,North Dakota,ND,56,Administrative and support and waste management and remediation services,08:  <500,841,868,7400,257713000.0,34826.08108,ND,56,09:  500+,66.0,127.0,4601.0,151028000.0,32825.03804
2012,North Dakota,ND,61,Educational services,08:  <500,135,138,3655,82071000.0,22454.44596,,,,,,,,
